PITNum,Release_Date,Date _of_Detect,Days_to_Detect,Water_Year,Release_Group ,Ordinal_Day_From_Release,Release_ID
900226000431624,3/19/2019,3/23/2019,4,19,1,78,19.1
900226000431876,3/19/2019,4/11/2019,23,19,1,78,19.1
900226000431223,3/19/2019,3/20/2019,1,19,1,78,19.1
900226000430225,3/19/2019,3/21/2019,2,19,1,78,19.1
900226000430882,3/19/2019,3/21/2019,2,19,1,78,19.1
900226000430995,3/19/2019,3/21/2019,2,19,1,78,19.1
900226000430063,3/19/2019,3/27/2019,8,19,1,78,19.1
900226000431810,3/19/2019,3/21/2019,2,19,1,78,19.1
900226000431180,3/19/2019,3/21/2019,2,19,1,78,19.1
900226000431867,3/19/2019,3/21/2019,2,19,1,78,19.1
900226000430243,3/19/2019,4/14/2019,26,19,1,78,19.1
900226000431172,3/19/2019,3/21/2019,2,19,1,78,19.1
900226000434446,3/19/2019,3/21/2019,2,19,1,78,19.1
900226000431440,3/19/2019,3/21/2019,2,19,1,78,19.1
900226000430753,3/19/2019,5/4/2019,46,19,1,78,19.1
900226000431978,3/19/2019,3/26/2019,7,19,1,78,19.1
900226000430136,3/19/2019,3/21/2019,2,19,1,78,19.1
900226000430966,3/19/2019,4/14/2019,26,19,1,78,19.1
900226000440860,3/19/2019,3/28/2019,9,19,1,78,19.1
900226000440897,3/19/2019,3/21/2019,2,19,1,78,19.1
900226000430283,3/19/2019,4/17/2019,29,19,1,78,19.1
900226000431051,3/19/2019,4/1/2019,13,19,1,78,19.1
900226000431042,3/19/2019,4/19/2019,31,19,1,78,19.1
900226000430344,3/19/2019,4/1/2019,13,19,1,78,19.1
900226000431759,3/19/2019,3/24/2019,5,19,1,78,19.1
900226000434444,3/19/2019,4/18/2019,30,19,1,78,19.1
900226000430453,3/19/2019,4/2/2019,14,19,1,78,19.1
900226000430671,3/19/2019,4/4/2019,16,19,1,78,19.1
900226000431588,3/19/2019,3/21/2019,2,19,1,78,19.1
900226000431718,3/19/2019,3/28/2019,9,19,1,78,19.1
900226000430630,3/19/2019,4/21/2019,33,19,1,78,19.1
900226000430021,3/19/2019,3/21/2019,2,19,1,78,19.1
900226000430855,3/19/2019,4/6/2019,18,19,1,78,19.1
900226000430282,3/19/2019,3/23/2019,4,19,1,78,19.1
900226000440937,3/19/2019,3/21/2019,2,19,1,78,19.1
900226000430145,3/19/2019,3/23/2019,4,19,1,78,19.1
900226000431512,3/19/2019,4/9/2019,21,19,1,78,19.1
900226000430547,3/19/2019,4/19/2019,31,19,1,78,19.1
900226000434717,3/19/2019,3/20/2019,1,19,1,78,19.1
900226000431207,3/19/2019,3/22/2019,3,19,1,78,19.1
900226000431139,3/19/2019,3/24/2019,5,19,1,78,19.1
900226000430497,3/19/2019,3/21/2019,2,19,1,78,19.1
900226000430132,3/19/2019,4/5/2019,17,19,1,78,19.1
900226000430980,3/19/2019,3/26/2019,7,19,1,78,19.1
900226000431763,3/19/2019,3/21/2019,2,19,1,78,19.1
900226000431653,3/19/2019,3/20/2019,1,19,1,78,19.1
900226000430013,3/19/2019,3/24/2019,5,19,1,78,19.1
900226000430367,3/19/2019,4/12/2019,24,19,1,78,19.1
900226000430310,3/19/2019,3/20/2019,1,19,1,78,19.1
900226000430052,3/19/2019,4/2/2019,14,19,1,78,19.1
900226000431949,3/19/2019,4/21/2019,33,19,1,78,19.1
900226000434475,3/19/2019,4/9/2019,21,19,1,78,19.1
900226000431926,3/19/2019,3/27/2019,8,19,1,78,19.1
900226000430092,3/19/2019,3/21/2019,2,19,1,78,19.1
900226000430476,3/19/2019,4/13/2019,25,19,1,78,19.1
900226000431975,3/19/2019,3/21/2019,2,19,1,78,19.1
900226000430229,3/19/2019,3/30/2019,11,19,1,78,19.1
900226000431473,3/19/2019,3/21/2019,2,19,1,78,19.1
900226000430808,3/19/2019,3/20/2019,1,19,1,78,19.1
900226000431312,3/19/2019,4/14/2019,26,19,1,78,19.1
900226000431217,3/19/2019,4/2/2019,14,19,1,78,19.1
900226000431413,3/19/2019,3/24/2019,5,19,1,78,19.1
900226000430032,3/19/2019,4/5/2019,17,19,1,78,19.1
900226000431431,3/19/2019,4/1/2019,13,19,1,78,19.1
900226000431941,3/19/2019,4/15/2019,27,19,1,78,19.1
900226000431129,3/19/2019,3/24/2019,5,19,1,78,19.1
900226000430051,3/19/2019,3/22/2019,3,19,1,78,19.1
900226000430473,3/19/2019,3/21/2019,2,19,1,78,19.1
900226000430336,3/19/2019,4/19/2019,31,19,1,78,19.1
900226000431864,3/19/2019,4/22/2019,34,19,1,78,19.1
900226000430478,3/19/2019,3/27/2019,8,19,1,78,19.1
900226000431907,3/19/2019,3/21/2019,2,19,1,78,19.1
900226000430885,3/19/2019,3/21/2019,2,19,1,78,19.1
900226000430331,3/19/2019,5/2/2019,44,19,1,78,19.1
900226000431939,3/19/2019,4/26/2019,38,19,1,78,19.1
900226000430777,3/19/2019,3/23/2019,4,19,1,78,19.1
900226000430270,3/19/2019,3/22/2019,3,19,1,78,19.1
900226000431398,3/19/2019,4/6/2019,18,19,1,78,19.1
900226000431883,3/19/2019,3/23/2019,4,19,1,78,19.1
900226000431154,3/19/2019,4/17/2019,29,19,1,78,19.1
900226000430811,3/19/2019,3/24/2019,5,19,1,78,19.1
900226000430457,3/19/2019,4/12/2019,24,19,1,78,19.1
900226000430950,3/19/2019,4/16/2019,28,19,1,78,19.1
900226000430008,3/19/2019,3/20/2019,1,19,1,78,19.1
900226000430789,3/19/2019,4/24/2019,36,19,1,78,19.1
900226000442675,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000428943,3/29/2019,3/29/2019,0,19,2,88,19.2
900226000441089,3/29/2019,4/5/2019,7,19,2,88,19.2
900226000442650,3/29/2019,4/21/2019,23,19,2,88,19.2
900226000440338,3/29/2019,4/16/2019,18,19,2,88,19.2
900226000442561,3/29/2019,5/3/2019,35,19,2,88,19.2
900226000442459,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000429587,3/29/2019,4/2/2019,4,19,2,88,19.2
900226000429085,3/29/2019,4/14/2019,16,19,2,88,19.2
900226000277476,3/29/2019,4/26/2019,28,19,2,88,19.2
900226000441068,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000429862,3/29/2019,4/1/2019,3,19,2,88,19.2
900226000441015,3/29/2019,4/20/2019,22,19,2,88,19.2
900226000429610,3/29/2019,3/31/2019,2,19,2,88,19.2
900226000428967,3/29/2019,4/21/2019,23,19,2,88,19.2
900226000441953,3/29/2019,4/20/2019,22,19,2,88,19.2
900226000442478,3/29/2019,4/21/2019,23,19,2,88,19.2
900226000429961,3/29/2019,4/18/2019,20,19,2,88,19.2
900226000276246,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000429490,3/29/2019,4/14/2019,16,19,2,88,19.2
900226000442746,3/29/2019,4/19/2019,21,19,2,88,19.2
900226000441752,3/29/2019,4/26/2019,28,19,2,88,19.2
900226000428004,4/9/2019,4/18/2019,9,19,3,99,19.3
900226000428064,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000428069,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000428107,4/9/2019,4/11/2019,2,19,3,99,19.3
900226000428126,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000428146,4/9/2019,4/13/2019,4,19,3,99,19.3
900226000428156,4/9/2019,4/25/2019,16,19,3,99,19.3
900226000428186,4/9/2019,4/24/2019,15,19,3,99,19.3
900226000428196,4/9/2019,4/11/2019,2,19,3,99,19.3
900226000428226,4/9/2019,4/20/2019,11,19,3,99,19.3
900226000428296,4/9/2019,4/11/2019,2,19,3,99,19.3
900226000428308,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000428357,4/9/2019,4/12/2019,3,19,3,99,19.3
900226000428397,4/9/2019,4/11/2019,2,19,3,99,19.3
900226000429461,3/29/2019,4/23/2019,25,19,2,88,19.2
900226000429371,3/29/2019,3/31/2019,2,19,2,88,19.2
900226000428750,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000440297,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000429647,3/29/2019,4/1/2019,3,19,2,88,19.2
900226000428883,3/29/2019,4/20/2019,22,19,2,88,19.2
900226000441889,3/29/2019,4/16/2019,18,19,2,88,19.2
900226000441087,3/29/2019,4/15/2019,17,19,2,88,19.2
900226000440291,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000442668,3/29/2019,4/1/2019,3,19,2,88,19.2
900226000440408,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000441991,3/29/2019,4/19/2019,21,19,2,88,19.2
900226000276234,3/29/2019,4/17/2019,19,19,2,88,19.2
900226000442638,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000441948,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000277019,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000442417,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000442615,3/29/2019,4/6/2019,8,19,2,88,19.2
900226000441169,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000277433,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000277457,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000441149,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000442581,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000442283,3/29/2019,4/21/2019,23,19,2,88,19.2
900226000277472,3/29/2019,3/31/2019,2,19,2,88,19.2
900226000429487,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000429374,3/29/2019,4/4/2019,6,19,2,88,19.2
900226000365321,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000442507,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000429591,3/29/2019,4/1/2019,3,19,2,88,19.2
900226000429397,3/29/2019,4/24/2019,26,19,2,88,19.2
900226000441878,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000277089,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000365486,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000441211,3/29/2019,4/17/2019,19,19,2,88,19.2
900226000442502,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000442472,3/29/2019,4/16/2019,18,19,2,88,19.2
900226000429459,3/29/2019,4/12/2019,14,19,2,88,19.2
900226000441797,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000442729,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000442442,3/29/2019,4/22/2019,24,19,2,88,19.2
900226000429332,3/29/2019,3/31/2019,2,19,2,88,19.2
900226000429432,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000441011,3/29/2019,4/1/2019,3,19,2,88,19.2
900226000276202,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000429437,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000277487,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000429257,3/29/2019,3/29/2019,0,19,2,88,19.2
900226000442606,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000441028,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000441045,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000276224,3/29/2019,3/29/2019,0,19,2,88,19.2
900226000429372,3/29/2019,4/13/2019,15,19,2,88,19.2
900226000441157,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000429503,3/29/2019,3/31/2019,2,19,2,88,19.2
900226000442271,3/29/2019,4/22/2019,24,19,2,88,19.2
900226000441003,3/29/2019,3/29/2019,0,19,2,88,19.2
900226000442510,3/29/2019,3/29/2019,0,19,2,88,19.2
900226000441174,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000442658,3/29/2019,3/31/2019,2,19,2,88,19.2
900226000441774,3/29/2019,3/31/2019,2,19,2,88,19.2
900226000442301,3/29/2019,4/16/2019,18,19,2,88,19.2
900226000429385,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000440430,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000441117,3/29/2019,3/31/2019,2,19,2,88,19.2
900226000441229,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000441763,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000441116,3/29/2019,4/8/2019,10,19,2,88,19.2
900226000429367,3/29/2019,4/28/2019,30,19,2,88,19.2
900226000442326,3/29/2019,4/3/2019,5,19,2,88,19.2
900226000442664,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000441213,3/29/2019,4/19/2019,21,19,2,88,19.2
900226000442587,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000442285,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000277484,3/29/2019,4/23/2019,25,19,2,88,19.2
900226000441083,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000277467,3/29/2019,4/6/2019,8,19,2,88,19.2
900226000277446,3/29/2019,5/7/2019,39,19,2,88,19.2
900226000442374,3/29/2019,4/3/2019,5,19,2,88,19.2
900226000441849,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000441240,3/29/2019,4/15/2019,17,19,2,88,19.2
900226000441171,3/29/2019,4/24/2019,26,19,2,88,19.2
900226000277416,3/29/2019,4/21/2019,23,19,2,88,19.2
900226000441903,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000441086,3/29/2019,4/28/2019,30,19,2,88,19.2
900226000441001,3/29/2019,4/3/2019,5,19,2,88,19.2
900226000429276,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000276263,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000429521,3/29/2019,4/4/2019,6,19,2,88,19.2
900226000365297,3/29/2019,4/4/2019,6,19,2,88,19.2
900226000429489,3/29/2019,4/22/2019,24,19,2,88,19.2
900226000429127,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000442544,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000441065,3/29/2019,4/20/2019,22,19,2,88,19.2
900226000276204,3/29/2019,4/14/2019,16,19,2,88,19.2
900226000276252,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000441081,3/29/2019,3/31/2019,2,19,2,88,19.2
900226000441856,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000277415,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000429314,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000441082,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000441885,3/29/2019,4/21/2019,23,19,2,88,19.2
900226000442359,3/29/2019,4/23/2019,25,19,2,88,19.2
900226000441023,3/29/2019,4/6/2019,8,19,2,88,19.2
900226000441058,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000441221,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000441186,3/29/2019,4/6/2019,8,19,2,88,19.2
900226000441913,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000442425,3/29/2019,4/2/2019,4,19,2,88,19.2
900226000442299,3/29/2019,4/2/2019,4,19,2,88,19.2
900226000440351,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000441062,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000440345,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000441990,3/29/2019,4/6/2019,8,19,2,88,19.2
900226000442371,3/29/2019,4/11/2019,13,19,2,88,19.2
900226000442251,3/29/2019,4/20/2019,22,19,2,88,19.2
900226000442702,3/29/2019,4/4/2019,6,19,2,88,19.2
900226000442689,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000429881,3/29/2019,4/1/2019,3,19,2,88,19.2
900226000277497,3/29/2019,4/16/2019,18,19,2,88,19.2
900226000429996,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000428836,3/29/2019,4/21/2019,23,19,2,88,19.2
900226000429736,3/29/2019,4/4/2019,6,19,2,88,19.2
900226000429469,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000442343,3/29/2019,4/19/2019,21,19,2,88,19.2
900226000429344,3/29/2019,4/25/2019,27,19,2,88,19.2
900226000277411,3/29/2019,4/6/2019,8,19,2,88,19.2
900226000441758,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000428622,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000441897,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000429939,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000441032,3/29/2019,4/27/2019,29,19,2,88,19.2
900226000429472,3/29/2019,4/3/2019,5,19,2,88,19.2
900226000429429,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000429398,3/29/2019,4/9/2019,11,19,2,88,19.2
900226000440288,3/29/2019,3/31/2019,2,19,2,88,19.2
900226000429279,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000441057,3/29/2019,4/12/2019,14,19,2,88,19.2
900226000441099,3/29/2019,3/31/2019,2,19,2,88,19.2
900226000441074,3/29/2019,4/1/2019,3,19,2,88,19.2
900226000442734,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000277003,3/29/2019,4/20/2019,22,19,2,88,19.2
900226000440486,3/29/2019,4/28/2019,30,19,2,88,19.2
900226000429627,3/29/2019,4/19/2019,21,19,2,88,19.2
900226000365411,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000276297,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000441219,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000441092,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000442617,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000442673,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000440431,3/29/2019,4/16/2019,18,19,2,88,19.2
900226000440352,3/29/2019,3/31/2019,2,19,2,88,19.2
900226000441232,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000359688,3/29/2019,4/1/2019,3,19,2,88,19.2
900226000440404,3/29/2019,4/6/2019,8,19,2,88,19.2
900226000442534,3/29/2019,4/2/2019,4,19,2,88,19.2
900226000440436,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000440424,3/29/2019,4/19/2019,21,19,2,88,19.2
900226000441049,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000429299,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000428861,3/29/2019,4/10/2019,12,19,2,88,19.2
900226000442594,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000442355,3/29/2019,4/3/2019,5,19,2,88,19.2
900226000442332,3/29/2019,3/31/2019,2,19,2,88,19.2
900226000277461,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000442685,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000442550,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000429465,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000442445,3/29/2019,4/8/2019,10,19,2,88,19.2
900226000441212,3/29/2019,3/31/2019,2,19,2,88,19.2
900226000429324,3/29/2019,4/2/2019,4,19,2,88,19.2
900226000440279,3/29/2019,4/21/2019,23,19,2,88,19.2
900226000441241,3/29/2019,4/1/2019,3,19,2,88,19.2
900226000441040,3/29/2019,4/27/2019,29,19,2,88,19.2
900226000442320,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000429522,3/29/2019,3/31/2019,2,19,2,88,19.2
900226000442671,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000428666,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000277011,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000277570,3/29/2019,4/9/2019,11,19,2,88,19.2
900226000441204,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000441794,3/29/2019,4/15/2019,17,19,2,88,19.2
900226000429250,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000429236,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000428851,3/29/2019,4/15/2019,17,19,2,88,19.2
900226000442680,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000440253,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000429381,3/29/2019,4/1/2019,3,19,2,88,19.2
900226000442346,3/29/2019,4/2/2019,4,19,2,88,19.2
900226000441964,3/29/2019,4/1/2019,3,19,2,88,19.2
900226000441848,3/29/2019,4/22/2019,24,19,2,88,19.2
900226000429462,3/29/2019,4/5/2019,7,19,2,88,19.2
900226000429947,3/29/2019,4/22/2019,24,19,2,88,19.2
900226000429742,3/29/2019,4/16/2019,18,19,2,88,19.2
900226000441994,3/29/2019,4/19/2019,21,19,2,88,19.2
900226000441218,3/29/2019,4/18/2019,20,19,2,88,19.2
900226000441225,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000442732,3/29/2019,4/25/2019,27,19,2,88,19.2
900226000276227,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000428803,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000441833,3/29/2019,4/2/2019,4,19,2,88,19.2
900226000441044,3/29/2019,4/1/2019,3,19,2,88,19.2
900226000277418,3/29/2019,4/8/2019,10,19,2,88,19.2
900226000429499,3/29/2019,3/31/2019,2,19,2,88,19.2
900226000277463,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000276266,3/29/2019,4/8/2019,10,19,2,88,19.2
900226000442744,3/29/2019,4/8/2019,10,19,2,88,19.2
900226000442694,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000441789,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000277082,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000441128,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000276282,3/29/2019,4/22/2019,24,19,2,88,19.2
900226000277479,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000442513,3/29/2019,4/12/2019,14,19,2,88,19.2
900226000429400,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000428767,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000440433,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000429701,3/29/2019,3/30/2019,1,19,2,88,19.2
900226000428151,4/9/2019,4/20/2019,11,19,3,99,19.3
900226000428164,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000428215,4/9/2019,4/11/2019,2,19,3,99,19.3
900226000428241,4/9/2019,4/27/2019,18,19,3,99,19.3
900226000358845,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000428263,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000428278,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000428356,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000428366,4/9/2019,4/11/2019,2,19,3,99,19.3
900226000428395,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000428461,4/9/2019,4/11/2019,2,19,3,99,19.3
900226000428495,4/9/2019,4/18/2019,9,19,3,99,19.3
900226000428528,4/9/2019,4/27/2019,18,19,3,99,19.3
900226000428540,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000428609,4/9/2019,4/11/2019,2,19,3,99,19.3
900226000428635,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000428637,4/9/2019,4/22/2019,13,19,3,99,19.3
900226000428664,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000428711,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000428965,4/9/2019,4/11/2019,2,19,3,99,19.3
900226000429013,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000429119,4/9/2019,4/11/2019,2,19,3,99,19.3
900226000429129,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000429165,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000429186,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000429207,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000429211,4/9/2019,4/11/2019,2,19,3,99,19.3
900226000429288,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000429318,4/9/2019,4/11/2019,2,19,3,99,19.3
900226000429507,4/9/2019,4/11/2019,2,19,3,99,19.3
900226000429538,4/9/2019,4/11/2019,2,19,3,99,19.3
900226000429674,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000429679,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000429695,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000429713,4/9/2019,4/21/2019,12,19,3,99,19.3
900226000429890,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000429916,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000429951,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000429969,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000359532,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000359592,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000359635,4/9/2019,4/9/2019,0,19,3,99,19.3
900226000359652,4/9/2019,4/9/2019,0,19,3,99,19.3
900226000362306,4/9/2019,4/11/2019,2,19,3,99,19.3
900226000362397,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000362484,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000365368,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000428083,4/9/2019,4/9/2019,0,19,3,99,19.3
900226000428142,4/9/2019,4/27/2019,18,19,3,99,19.3
900226000429990,4/9/2019,4/26/2019,17,19,3,99,19.3
900226000358780,4/9/2019,4/11/2019,2,19,3,99,19.3
900226000359505,4/9/2019,4/21/2019,12,19,3,99,19.3
900226000359527,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000359553,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000359596,4/9/2019,4/26/2019,17,19,3,99,19.3
900226000359658,4/9/2019,4/22/2019,13,19,3,99,19.3
900226000359735,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000359737,4/9/2019,4/24/2019,15,19,3,99,19.3
900226000359741,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000362299,4/9/2019,4/11/2019,2,19,3,99,19.3
900226000362318,4/9/2019,4/16/2019,7,19,3,99,19.3
900226000362489,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000428414,4/9/2019,4/11/2019,2,19,3,99,19.3
900226000428435,4/9/2019,4/11/2019,2,19,3,99,19.3
900226000428457,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000428508,4/9/2019,4/12/2019,3,19,3,99,19.3
900226000428521,4/9/2019,4/11/2019,2,19,3,99,19.3
900226000428551,4/9/2019,4/11/2019,2,19,3,99,19.3
900226000428564,4/9/2019,4/11/2019,2,19,3,99,19.3
900226000428567,4/9/2019,5/19/2019,40,19,3,99,19.3
900226000428569,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000428585,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000428597,4/9/2019,4/15/2019,6,19,3,99,19.3
900226000428696,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000428704,4/9/2019,4/12/2019,3,19,3,99,19.3
900226000428710,4/9/2019,4/12/2019,3,19,3,99,19.3
900226000428718,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000428744,4/9/2019,4/23/2019,14,19,3,99,19.3
900226000428777,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000429051,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000429056,4/9/2019,4/11/2019,2,19,3,99,19.3
900226000429072,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000429171,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000429191,4/9/2019,4/26/2019,17,19,3,99,19.3
900226000429196,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000429203,4/9/2019,5/1/2019,22,19,3,99,19.3
900226000429337,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000429366,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000429516,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000429545,4/9/2019,4/22/2019,13,19,3,99,19.3
900226000429580,4/9/2019,4/10/2019,1,19,3,99,19.3
900226000429642,4/9/2019,4/13/2019,4,19,3,99,19.3
900226000429675,4/9/2019,4/14/2019,5,19,3,99,19.3
900226000429729,4/9/2019,4/11/2019,2,19,3,99,19.3
900226000429768,4/9/2019,4/25/2019,16,19,3,99,19.3
900226000429799,4/9/2019,4/11/2019,2,19,3,99,19.3
